3.0	0.10101010101	0.212121212121	0	0	99	99	0	0
6.0	0.377551020408	0.530612244898	0	0	98	98	0	0
9.0	0.78	0.88	0	0	100	100	0	0
12.0	0.808080808081	0.818181818182	0	0	99	99	0	0
15.0	0.69	0.45	0	0	100	100	0	0
18.0	0.55	0.25	0	0	100	100	0	0
21.0	0.262626262626	0.030303030303	0	0	99	99	0	0
24.0	0.0707070707071	0.20202020202	0	0	99	99	0	0
27.0	0.09	0.48	0	0	100	100	0	0
30.0	0.37	0.8	0	0	100	100	0	0
33.0	0.64	0.76	0	0	100	100	0	0
36.0	0.79	0.52	0	0	100	100	0	0
39.0	0.79	0.1	0	0	100	100	0	0
42.0	0.606060606061	0.0707070707071	0	0	99	99	0	0
45.0	0.34	0.28	0	0	100	100	0	0
48.0	0.13	0.66	0	0	100	100	0	0
51.0	0.16	0.75	0	0	100	100	0	0
54.0	0.226804123711	0.762886597938	0	0	97	97	0	0
57.0	0.484848484848	0.616161616162	0	0	99	99	0	0
60.0	0.615384615385	0.320512820513	0	0	78	78	0	0
