85.25	820640	801109	800682	814014	800752	824478	805819	807054	817506	804461
85.25	820558	800925	801017	811973	802235	822304	804419	805351	815056	804101
85.25	823469	803884	804563	815903	804405	823812	804847	803860	815750	804504
85.25	825462	803796	803963	816574	804593	824602	806003	804779	816763	806436
85.25	824310	803685	803766	814074	804175	824968	804729	804608	818212	805412
85.25	822392	805129	805053	817656	805112	823674	803894	803826	816981	804517
85.25	823249	804857	803412	816416	804644	821923	804017	804464	819514	804387
85.25	823616	805825	805575	817190	805558	824319	804047	804700	815105	804001
85.25	824807	806223	806157	814839	805327	821624	801883	803391	815726	803423
85.25	824921	806968	807289	820912	807111	824008	802722	805300	815497	804179
85.25	821325	802027	802836	812297	801354	819293	802650	802509	813998	802468
85.25	818959	802631	802100	812079	803264	821278	804420	803503	813926	804483
85.25	819571	801766	802237	814142	801708	818132	801191	802085	814153	801527
85.25	820365	804195	804134	817215	804216	822784	803279	804629	818893	803776
85.25	820746	800460	799938	809675	802081	826290	802950	804015	814500	804808
85.25	822104	802807	802203	815073	802721	825106	805356	806401	817146	805922
85.25	824506	806116	803851	817092	805410	825693	805121	806802	820842	804975
85.25	821621	804660	805096	817741	805257	819782	802135	802823	817287	803966
85.25	824003	803370	803648	815299	803154	823769	804391	804160	816044	806226
85.25	820098	798761	800948	812576	800505	827326	805148	803438	815962	805592
85.25	814208	801568	800865	811311	801653	823615	804988	804950	816015	804560
85.25	819375	801390	801758	812271	801160	824509	804374	804978	814635	805541
85.25	819758	802448	802926	814485	803269	822319	806592	804671	816772	805916
85.25	819882	802895	802252	814962	801713	823967	804170	804405	816845	804726
85.25	823589	803320	803382	813976	803317	824272	804907	806195	818943	804511
85.25	820927	803133	802636	815870	802609	823155	804362	803931	816467	803367
85.25	818409	800215	799928	812733	801344	821499	802716	803484	815698	802976
85.25	820563	802079	802566	815515	803125	825086	804781	805997	818106	804380
85.25	818104	801435	802701	815518	801296	824143	803330	803022	815793	804397
85.25	823256	804693	805404	817532	804526	823640	804558	803801	816004	804262
85.25	819603	801238	801000	814344	802261	823832	805592	804292	816108	805541
85.25	821033	800607	803440	812347	801594	820390	804813	802971	816036	804409
85.25	816407	801227	802988	814280	802617	825055	806195	804534	817152	805952
85.25	820773	799893	801717	815500	800671	823683	801953	803304	815631	803637
85.25	820335	801726	802660	813818	802402	823509	803568	803281	816330	803700
85.25	816836	799944	798931	812768	799675	823891	805561	802853	814902	804168
85.25	822944	801523	801233	812993	802023	824556	805432	805662	818614	808261
85.25	820951	799558	799888	811372	800400	822768	805838	805448	818571	804581
85.25	821402	802787	801548	814255	801274	820569	803813	802444	816245	803730
85.25	820475	802654	803874	814135	802164	822789	803208	802867	814783	802490
85.25	817193	799367	798491	812404	800337	819940	802718	805309	816071	801899
85.25	817426	799762	800178	814909	800073	824435	803844	804704	815968	805814
85.25	818606	798569	798696	811000	800555	821039	803330	802530	814940	803029
85.25	820023	800024	799444	813455	799390	822120	802173	802397	815789	803565
85.25	819350	802097	801667	811533	801063	826310	805774	804465	818852	804916
85.25	817581	799901	800332	813554	801510	820898	802574	803434	816554	804164
85.25	824502	802157	802407	814726	802285	821589	803059	803090	818074	803669
85.25	823564	799559	800403	813444	800402	820810	803769	805042	817191	803902
85.25	822016	801725	801000	815190	799457	825377	803777	805028	818818	805075
85.25	820404	798171	800992	810166	800043	821541	802868	803781	816475	803810
85.25	819766	800086	799210	811118	798499	820190	803492	802771	814883	803167
85.25	816464	800398	800260	812589	799528	822785	805085	805258	818883	804816
85.25	820876	800680	802106	814645	801229	819543	803529	803222	814784	802707
85.25	821216	800921	800924	816851	800292	823849	803739	805804	816155	804082
85.25	818427	799895	798878	812163	799557	824312	804636	803774	816060	804885
85.25	819032	800884	800532	812206	800446	822768	806589	804664	815831	806099
85.25	820962	801698	803674	814832	802341	821846	802276	803286	817972	802392
85.25	819765	800912	801629	816975	801634	823919	804322	803999	817145	804546
85.25	819413	800643	801783	814033	802080	821728	804098	802896	815550	803330
85.25	821729	801028	800331	813173	803098	823757	806535	805517	816740	805372
85.25	819969	801772	801048	814925	801937	823787	803302	802463	814818	803817
85.25	821809	803081	804486	815221	804591	821937	804050	805440	815490	804363
85.25	818670	799500	799699	812739	800508	821167	802242	801622	816434	803179
85.25	820462	800111	800049	811647	799688	823115	805767	803708	815685	804986
85.25	820169	800987	800652	815058	803042	824734	804183	805082	819516	804439
85.25	822197	800538	798660	809992	800131	821376	802382	801847	815193	801900
85.25	819708	802604	801560	818023	800603	821291	803615	803429	812279	803029
85.25	823493	802512	800986	815542	801133	823518	804457	803029	815895	802442
85.25	819255	799480	801863	813161	801498	823192	803196	803415	815255	803826
85.25	818800	803093	804184	817855	800808	822155	802049	803412	815272	803652
85.26	824689	806012	806607	818205	805682	820682	803753	803071	815885	802875
85.26	822139	801608	800880	817547	800724	827043	805213	805417	817646	804211
85.26	821091	800929	799795	815208	802025	824946	804498	804799	816736	804914
85.26	822314	802268	800680	813302	800819	823904	804340	803554	817191	803900
85.26	822840	801841	802742	812676	801959	822528	803159	801932	817917	802777
85.26	819975	802421	802897	814573	801350	825127	803768	803244	816883	802818
85.26	819886	801151	800364	815673	801117	821518	803613	803251	817144	802594
85.26	822024	804966	803840	815971	803343	819743	801932	803263	815320	803662
85.26	819176	801559	801266	815207	800047	823186	803611	802207	820445	804207
85.26	822563	800402	800974	810951	800652	821358	803027	803478	816427	802611
85.26	818750	800166	802133	813674	798276	824932	805036	804961	816504	803628
85.26	819108	801325	800777	814604	799873	821586	803156	802628	815473	802902
85.26	822272	801234	801550	817376	801561	821151	805113	805948	817795	804245
85.26	819301	800646	802366	815122	801656	826780	804637	803729	817440	803108
85.26	823913	802678	801814	816023	803716	821849	801662	802714	816135	802222
85.26	817258	800038	800440	815070	801395	821420	804138	804421	814584	801594
85.26	818828	801182	799565	813600	801260	821968	802535	803124	816641	803801
85.26	818763	801204	801532	811787	800960	824160	803141	802658	817957	804559
85.26	820498	801139	801392	812672	800327	824032	804613	804178	815758	805487
85.26	819240	800868	802117	812033	799732	825222	806085	804749	815580	804235
85.26	819686	799072	799306	809749	798110	822087	804948	802889	813445	803233
85.26	817401	801012	800682	812646	800532	825077	806247	805333	814714	805582
85.26	821474	803959	802518	816352	803687	821314	803925	803896	814668	803123
85.26	817506	799057	800399	811980	798553	821488	804348	804226	816429	804989
85.26	819229	799529	799573	812137	800747	819416	802647	801338	814307	803200
85.26	824988	803592	806074	814698	804413	822496	802785	803455	815576	803716
85.26	821974	801670	801691	813244	803540	821798	801922	802479	811672	802188
85.26	821367	801596	801141	814736	802034	821479	803022	803054	813863	803125
85.26	818051	800921	801277	813578	801108	820420	803778	805163	813522	803813
85.26	817232	799297	800223	812442	799901	817067	802023	802318	814274	801941
85.26	817869	800991	803131	812395	801366	823305	804326	803464	817978	804895
85.26	820944	800512	802119	814413	802268	819330	802911	802580	814824	801937
85.26	817882	800110	800966	810145	800203	821275	804106	802372	814319	804591
85.26	822931	805001	804728	818731	804185	817678	803580	803126	815196	803460
85.26	820317	806098	805727	818070	805652	817282	802861	803253	816874	802520
85.26	823902	806214	806172	818173	805208	823039	803060	804647	819541	803618
85.26	824023	807453	805504	820586	806392	820837	804896	803929	815905	803445
85.26	824271	804967	806178	818194	806726	821282	805214	805278	819212	803565
85.26	822935	805855	807029	818468	805939	820540	804996	804158	818581	805112
85.26	821910	806150	805560	818940	805138	818293	804266	803620	816152	804144
85.26	821053	804173	804719	817198	803739	821127	804321	804994	818400	804613
85.26	820702	805058	803853	819555	804535	818252	803873	805606	819718	803480
85.26	819360	805135	803238	819829	803512	820267	806156	805317	818320	805534
85.26	820510	803725	803900	818756	804614	820215	803808	804476	820869	804643
85.26	818111	806431	804580	820760	805620	819043	804800	804742	820486	805429
85.26	822845	806294	805087	819697	805875	817498	802857	803407	818945	804197
85.26	819692	803004	803851	819421	804590	817248	804834	804551	819004	804143
85.26	820833	804051	803033	819558	805671	818939	802809	803721	815152	803183
85.26	818883	804324	805103	821045	804523	818113	803695	803962	820011	804783
85.26	819331	805312	806140	819266	804544	822169	803691	803159	820651	804646
85.26	818996	806109	806023	819564	803640	817150	804393	805185	820204	805006
85.26	818605	804300	803792	819168	803845	819491	804459	802808	816301	802972
85.26	821281	807342	806121	822646	805460	818405	804426	804067	818981	802735
85.26	818172	805051	806015	818612	806244	820174	805058	804394	817766	805082
85.26	821154	803492	803842	818143	803859	817768	803370	803125	819551	802732
85.26	817395	805542	807187	820957	807319	819467	805069	806075	818025	804193
85.26	820906	805581	806169	818138	806625	820146	803320	804741	819811	805529
85.26	820789	806617	805278	820135	807760	818701	806844	806717	818102	804194
85.26	820586	804381	804761	820005	804646	817526	804528	805009	820606	804623
85.26	822177	804576	806402	822087	803929	817127	804988	804536	820577	804772
85.26	819607	807332	805062	822025	806143	818089	802698	804088	819101	804572
85.26	818411	803704	804177	817899	803689	821408	804332	804796	821001	803179
85.26	821934	804976	804736	818974	807080	821984	805860	806298	821766	804588
85.26	818631	804288	804415	819491	805822	821505	805695	806684	820290	808641
85.26	818534	802958	804971	820700	803816	819095	802901	805047	818796	804283
85.26	821376	805742	804687	819680	806564	818562	803913	804305	817827	803103
85.26	820510	806111	806169	819370	805549	819567	805346	806479	820050	804932
85.26	820963	806814	806235	821184	806844	815043	803139	802938	818347	802431
85.26	822103	807178	805330	819922	806242	819154	803477	802252	817664	803010
85.26	819527	806271	805791	819537	806298	818704	803446	803025	818477	803434
85.26	818254	804438	804643	817723	803729	819598	805304	806544	819597	806677
85.26	819680	803795	802813	819891	804627	819993	804694	803941	817745	804420
85.26	819959	806478	805015	822541	805682	821431	805404	805851	818379	804758
85.26	819779	804689	803929	820995	804898	819151	804352	804353	816980	804310
85.26	821387	806094	806488	817449	803944	818216	801735	803011	818991	803490
85.26	818174	804699	805234	820477	804714	819687	804720	803864	816851	805479
85.26	819372	803278	804235	816323	801664	819404	803927	804721	819045	804253
85.26	819144	803312	804573	817863	804008	815536	803667	804695	815808	803644
85.26	819259	804783	806287	819701	805703	818592	806357	805032	821962	804771
85.26	821486	808292	805596	819882	806113	819479	804275	804005	818747	803158
85.26	822938	806127	803328	817100	804039	816938	803988	804255	817409	805104
85.26	818307	804546	805186	818404	805510	819162	803919	802895	817048	803688
85.26	819340	804116	804745	820552	804659	817172	801193	801684	817011	801979
85.26	818606	804451	805290	816715	803747	817921	805270	806105	822004	806351
85.26	817481	806005	805402	819320	806571	818558	802890	802817	818605	802942
85.26	820335	807496	805884	821761	806067	818156	803571	802384	817147	803326
85.26	818864	804656	805005	819006	804280	818788	804631	804203	819856	805424
85.26	817439	804138	804463	816297	802479	821889	806280	804940	819027	804888
85.26	817874	803865	802996	819704	804653	822771	805117	805040	820882	806706
85.26	817793	806928	806537	822500	805957	817587	803769	804931	816584	804881
85.26	817068	803929	803154	817871	804154	818178	804080	805187	819803	805636
85.26	817584	806706	806691	818331	805807	819711	804022	804251	817495	804702
85.26	819408	805543	805488	816215	804884	817988	802141	803172	816369	804180
85.26	818260	806743	805980	818327	805837	822835	806420	806931	818713	805538
85.26	817223	804614	805112	819479	804746	820826	806261	805976	820324	806235
85.26	818704	804875	805824	818160	805339	817839	804887	804250	817439	804842
85.26	823000	805250	805553	822136	805112	820213	804731	803522	817491	805281
85.26	818261	804403	804657	816202	803354	815940	804128	803981	816339	803996
85.26	816767	804238	806621	817656	806037	819512	804699	806852	819800	805777
85.26	821751	803906	805659	819358	804876	818545	804030	804012	815326	806128
85.27	819375	804164	804937	817197	807012	817039	803167	804118	820740	804385
85.27	819420	805019	805830	817539	805823	819138	806493	806895	818873	808104
85.27	818288	804693	804283	817703	805771	817791	804509	805725	819616	805299
85.27	820556	804488	804886	818289	804831	819753	805959	805407	817624	805642
85.27	822291	807128	807074	819935	807499	818044	802209	803925	816977	802723
85.27	817051	806531	805126	819726	807113	816895	803708	803914	815062	802505
85.27	816914	804157	803210	818723	802315	814739	803055	804022	818135	803342
85.27	819011	804185	802727	817348	803131	817012	804057	804867	818758	804264
85.27	818240	805603	803901	819339	804236	821617	804864	805497	820553	804301
85.27	821333	805816	806070	820758	806715	816799	804215	803615	819837	803643
85.27	822612	808366	808762	822590	808351	818468	804609	804355	817476	803654
85.27	818420	803474	803823	818685	805111	817617	804576	805334	816108	806002
85.27	818284	804486	804538	816393	807141	818463	804095	805392	818413	804031
85.27	813763	797865	799651	815408	798260	819457	804716	805384	818396	806973
85.27	813824	799395	799850	815581	798960	820058	805451	803310	817905	802864
85.27	813111	801328	801147	814991	799672	817590	803442	804356	819084	803711
85.27	815569	800210	802724	816819	800544	818661	804098	805556	816004	804683
85.27	817811	802208	802187	815872	802870	815705	802433	802496	815212	803470
85.27	819132	802044	804100	818222	804307	817446	803126	803982	818099	803146
85.27	816458	803211	803239	814595	803533	818556	805559	804663	817308	803816
85.27	814746	802399	802878	814489	801875	815277	803558	805220	814370	804188
85.27	815721	800402	800401	812867	801352	821343	806229	805084	818556	806765
85.27	816858	800133	799842	813624	800912	815097	803318	803524	817529	802167
85.27	816170	801605	800952	814984	801041	818615	803144	803137	816823	802532
85.27	812655	800714	800217	814578	802085	815510	803868	803670	816452	803236
85.27	820745	803412	804722	816742	803418	820324	803163	804524	817134	803828
85.27	817222	803603	804598	817878	804095	819338	803879	805341	818072	805192
85.27	817744	804749	804552	818798	804505	817774	804577	803990	820016	803558
85.27	817920	804007	804626	819351	805161	816529	803018	802537	817722	802373
85.27	820358	807759	805933	818977	806281	815994	801765	803342	817975	802959
85.27	817527	805554	805604	817360	804104	820221	806250	806589	818121	806583
85.27	818890	805967	805455	817730	805137	819362	802299	803396	815485	802349
85.27	819736	804191	804322	818476	803283	817746	802348	802858	815954	802142
85.27	819847	806408	805683	816734	806140	818703	807487	807488	820634	807222
85.27	822350	807567	807680	820019	807676	819049	804249	804257	818154	805294
85.27	817083	805267	806298	816649	805399	817668	804290	803780	818678	805144
85.27	820394	804745	802805	818937	804866	819562	805424	804207	819513	804041
85.27	818172	804438	805946	816494	805021	819698	805857	805071	815641	803731
85.27	820200	805126	803719	818704	805236	819558	804708	803441	816998	805477
85.27	822459	804998	802949	817506	804618	817555	805806	805022	816974	803897
85.27	820750	804708	805459	817440	804560	819542	803598	804209	818610	803990
85.27	818508	803713	803714	819583	803467	818193	805273	805837	819842	804524
85.27	817523	803330	805093	820175	805444	819643	805448	805364	816727	804140
85.27	819608	805687	805033	817828	804945	818432	804468	805482	817224	804415
85.27	817377	804971	804408	817034	803905	815540	802796	805083	820010	802726
85.27	818247	804472	804695	816070	805161	819416	807613	808172	819193	807380
85.27	822223	807886	807437	823218	807259	819298	806001	805006	818668	803082
85.27	820524	806444	807216	818866	806700	817784	804757	804981	818898	804686
85.27	819674	804093	804551	816969	805686	819600	804873	804269	817389	804547
85.27	815616	802095	802803	818447	804067	815386	804906	804795	816678	803705
85.27	815890	803609	803521	814943	804471	819305	805271	806628	818236	804435
85.27	816897	802431	803151	816200	804048	818242	803640	805431	818469	803316
85.27	822469	806350	806033	819797	806320	818552	805177	804301	816951	804637
85.27	819562	806219	805166	818858	805122	817110	804354	803180	817747	803297
85.27	816910	803870	805464	817706	802859	818672	804540	804209	818462	804711
85.27	819634	804937	803064	818899	804278	819270	803404	805326	821413	803903
85.27	819916	805381	805082	818712	807625	820384	804750	805287	817111	805980
85.27	821057	806303	807524	820248	806617	816916	805003	802948	816658	804526
85.27	818668	804103	802987	817225	803816	818678	802902	802692	814818	802396
85.27	819962	805922	804877	818446	806519	818476	803869	804182	817662	802650
85.27	817471	806508	807148	818901	805912	815646	802300	803314	816194	803387
85.27	817158	804326	804172	817709	806334	817162	805533	804810	819189	804162
85.27	818431	803136	804865	816993	803973	818596	803597	803146	817737	803487
85.27	820587	805373	804492	817822	806472	820590	807323	806683	819342	806585
85.27	819628	806418	805206	822095	805948	816434	801918	801637	816701	803265
85.27	819686	807306	805748	818943	806924	815974	803132	802997	815029	802284
85.27	820058	805359	807193	819438	807675	817709	804003	803988	821097	804728
85.27	816903	802568	803571	816140	803585	816253	804958	803637	816545	803948
85.27	814170	803942	803305	817778	803938	820300	806209	806385	821296	806986
85.27	816173	804820	802110	817076	803354	817839	803696	805123	818851	805511
85.27	818218	804828	803531	816383	804351	818273	803009	804480	819071	805971
85.27	816003	801935	802428	815290	802869	816978	802869	803543	817402	803915
85.27	820563	805901	804308	819300	804474	818030	801608	803111	815265	802711
85.27	817519	805150	805369	820417	806264	817731	803044	802959	816599	801933
85.27	820701	806795	804837	819857	805823	817356	804289	804316	816323	803932
85.27	815003	801744	804100	813508	802465	821433	804449	805866	818350	806287
85.27	817930	802327	803465	816110	802404	820332	806374	804692	818585	804695
85.27	817938	805745	804366	818227	805277	819381	804107	803524	817174	803115
85.27	817958	804275	804869	818126	805160	818659	807269	804875	818143	807172
85.27	821514	806182	804368	818272	803818	820001	803790	804363	819050	805468
85.27	819899	804456	803965	818424	803631	816870	804055	803856	816812	803444
85.27	818663	804395	801613	815687	804432	818796	803987	804558	817219	803793
85.27	820001	804041	805631	816139	803281	817455	804132	804915	817272	804157
85.27	816235	804520	804423	816535	804786	815887	803355	804716	818099	804498
85.27	816333	803921	804214	817345	803615	819779	803349	804577	818655	805328
85.27	819459	807112	806035	818498	806959	818477	802700	803733	818457	803281
85.27	818685	804236	804311	814879	804863	819596	806029	805386	821011	805112
85.27	817394	802094	802016	813236	803521	816895	801978	803301	816818	801865
85.27	818864	804370	805057	819845	805023	819347	805562	805810	820360	807752
85.27	820041	806022	806091	817970	806067	820009	806148	805386	818175	804447
85.27	822211	805555	805790	819879	804822	818517	803191	802510	815395	802450
85.27	817397	806051	805305	819313	805522	819471	801827	802313	817123	802602
85.27	819591	804905	807243	820232	805024	819496	805005	803628	818827	802965
85.27	817166	806895	805898	818987	805991	818608	802892	803032	818584	804574
85.27	818732	804459	805365	815749	805033	818525	803971	805241	817421	806367
85.27	818059	805430	804983	817426	805320	818807	802968	804076	816892	804499
85.27	817937	805737	805025	817783	806628	817799	803250	803719	817650	803761
85.27	816069	802291	802688	815909	802936	817084	804336	804894	818355	804444
85.27	822322	805253	805710	816445	806452	818530	805087	805472	817944	805140
85.27	817034	805004	806282	820134	805729	818694	804146	804261	817040	804056
85.28	819860	806088	804405	815615	805589	816628	804819	805376	816085	803531
85.28	818292	804941	805311	816181	805502	812943	803819	804574	815251	803242
85.28	820084	805581	805203	816228	805500	816163	804562	804629	815250	805072
85.28	820611	808477	807166	819453	806962	816579	805117	804513	816114	806170
85.28	817743	805564	805737	815955	805192	814227	803731	804363	814900	803881
85.28	816550	805799	806058	816945	805199	815145	804620	806266	817354	805472
85.28	815252	803807	805045	813695	802932	815307	805137	806324	815484	805091
85.28	818035	803732	804176	816097	804818	816028	802538	804224	812003	803489
85.28	815999	805544	804836	815157	805196	815956	804295	805310	814710	806272
85.28	816314	804293	804837	815411	804283	816720	804099	804944	815688	805046
85.28	815459	805096	804806	816594	804880	816470	805779	805965	815075	807096
85.28	815743	805570	804237	815953	804353	817811	806105	806331	816340	806754
85.28	814782	803094	803331	812988	804835	815487	803001	803119	816149	803181
85.28	812045	804708	804338	813727	804062	817147	803198	802179	816792	803267
85.28	817838	806543	807250	817086	807991	817790	804550	803381	813640	804879
85.28	816124	804590	803646	815385	805504	815621	802850	802594	813663	801571
85.28	818578	805627	807887	819571	806360	815623	805072	805093	814852	804334
85.28	818043	805503	804589	818959	804728	815094	804420	804510	815306	802834
85.28	815117	802872	804889	816005	804073	815472	803946	804351	817149	803790
85.28	815490	804352	804279	814884	804964	816725	803117	805890	814710	805374
85.28	817869	804200	804380	817381	804302	817565	804283	804412	816648	805356
85.28	816762	801858	804379	813466	803444	818101	805833	804976	816346	805374
85.28	817733	805539	802789	817756	805402	817755	806929	806763	818615	805388
85.28	817342	803717	805769	814496	803963	817892	806307	805769	814938	805857
85.28	818935	804163	803800	818976	803460	819596	806036	805387	820609	804648
85.28	814974	803723	807203	819417	805126	816840	804569	803307	817472	805359
85.28	819833	801811	801582	817476	802076	822360	802878	804871	819820	803424
85.28	825645	805431	803245	820791	804083	820801	803066	804034	817870	805098
85.28	823829	804697	805477	818529	804859	821607	804611	803212	818023	803145
85.28	819258	804389	805978	823461	805555	821589	804622	805454	822329	805587
85.28	828174	808208	808767	822591	806270	824364	804267	805792	818768	806893
85.28	822357	805459	805534	819284	805696	821363	805495	804655	819351	803873
85.28	819508	801821	803233	817821	803828	821425	805094	803376	817513	804488
85.28	817730	804983	805974	823383	806566	823632	804710	806180	819025	805917
85.28	819228	804550	805088	821196	805134	824444	806544	807014	824553	805366
85.28	821775	803267	804507	817748	803863	821680	804633	804783	820256	804089
85.28	825119	807550	806501	825052	809594	821509	804224	804052	818436	805496
85.28	821000	803401	804097	818943	806309	819563	802261	801656	816225	803334
85.28	822838	805150	806234	823927	806724	822859	805207	805271	821614	806361
85.28	821164	804964	805428	821321	805032	821055	805477	804174	821163	804626
85.28	823562	806738	805548	819793	806801	819713	803761	803208	817142	803633
85.28	818519	802737	803855	821655	803038	819476	805126	804036	803267	804686
85.28	818974	801746	802431	815989	802583	821044	804782	806288	820686	804888
85.28	821224	802732	803729	817868	804833	818078	801764	801585	820068	803878
85.28	822116	804123	804078	819650	804929	825387	805815	806209	821011	806671
85.28	821798	803873	803987	820075	803441	818359	803674	803503	817277	803905
85.28	821844	806265	807735	822790	806078	821958	802839	802975	821832	803851
85.28	818564	805058	805357	819621	805190	822258	803719	804942	820672	805119
85.28	822229	805008	803946	819230	805482	822741	805465	804647	819031	804657
85.28	820151	804246	803121	819472	802951	819132	804133	804351	820569	803688
85.28	823086	805625	804838	822844	805552	821717	803737	802597	818593	802497
85.28	822559	806064	806697	822337	807281	821918	804948	803390	821002	802908
85.28	823857	804809	804432	818970	805552	821058	804786	803881	819105	804656
85.28	818288	802010	803476	819950	802552	822417	805261	803897	819594	805027
85.28	823384	806145	805201	822900	806669	820354	804741	803442	820671	803054
85.28	822314	806395	804931	820390	804757	822329	804491	804612	819504	805234
85.28	822139	805845	805250	820722	806059	820717	803468	804157	820823	804095
85.28	816595	802451	803611	820383	802008	821255	804217	803057	822913	803526
85.28	815688	799495	801763	817084	801644	819085	803450	803383	819399	803376
85.28	821367	804174	801981	819185	802748	821128	804270	804693	818892	803565
85.28	817999	801580	800999	816427	800394	821324	802162	801917	820583	802795
85.28	821006	802763	803262	821114	804138	820566	803687	803581	815425	803418
85.28	819269	800455	800701	814947	800978	820471	803486	804375	820663	803948
85.28	819518	802285	801302	817202	802246	820714	803832	803311	818786	803230
85.28	817141	799451	800920	816853	801667	818156	803680	803765	819895	804450
85.28	818421	803026	801891	821127	802938	819282	802986	804075	820608	804378
85.28	817719	801672	801531	819372	800538	819088	803276	804218	819920	802848
85.28	817491	800939	800569	818716	801623	823112	803866	801633	815676	803128
85.28	821239	802582	803717	819241	803255	819224	803539	804820	819571	803702
85.28	818233	801530	800972	816960	801883	819961	805987	805602	819768	804186
85.28	817970	797777	799104	815235	798720	820393	803397	804255	818595	803820
85.28	818757	800773	799570	815351	800410	820986	805379	801978	819907	804489
85.28	820152	803060	801076	817986	801230	820627	802523	803510	821171	802538
85.28	820018	800918	799540	816664	800654	817754	803684	802902	820102	802433
85.28	819658	801405	800433	816399	801279	821354	805002	806081	819029	804445
85.28	820611	801929	801677	818243	801362	821591	804308	804380	821869	806242
85.28	818437	799221	800376	815899	800380	824483	803130	804734	821495	804044
85.28	819175	802502	801543	817563	801537	821974	802995	803026	821359	803205
85.28	820840	802267	802517	817481	803565	820449	803816	805694	820919	804348
85.28	816437	799087	799112	813277	798790	820784	802213	803578	817937	803291
85.28	818317	801298	801403	821757	801072	820629	803680	804447	819432	803286
85.28	819017	802611	801841	820148	802512	817175	802605	801248	819110	802099
85.28	817092	802085	802223	815975	802025	821529	804117	803152	817468	803550
85.28	818767	801677	802358	816763	803990	820305	804335	804502	820644	803496
85.28	814898	798969	799253	817459	798411	819835	803916	804515	821305	803959
85.28	819624	800886	802836	819303	802428	825148	805568	804997	819762	805634
85.28	814380	800765	798739	816235	799761	820975	803470	803725	819042	803475
85.28	817934	800466	801182	815947	803074	821005	804493	804189	819386	804532
85.28	821851	803101	802899	822413	805138	820136	802872	802282	820968	804200
85.28	816531	799605	800881	817370	800937	821032	801892	803209	820416	802251
85.28	821342	801569	800576	817808	801294	819402	803818	802844	821956	803392
85.28	820322	800304	801588	818409	801220	820242	803443	802367	819301	802845
85.28	822221	801153	800975	818795	800671	819521	804396	805236	818130	805350
85.28	817101	800213	800172	816281	800159	821212	804963	805190	820920	805051
85.28	819092	802105	800718	819017	800102	818807	802506	804884	820658	802028
85.28	819700	801563	801497	819280	802275	820924	804378	805210	805316	803911
85.28	818465	802104	801364	818213	801659	821959	805637	806515	821237	805854
85.28	818262	801423	801292	817872	799724	820741	802187	802460	819158	802908
85.28	822231	802146	803097	820195	802272	820950	804745	804773	820347	804209
85.28	819874	801663	801248	816292	800677	821554	803405	804448	818626	802487
85.29	823429	804115	803794	820696	804825	820448	803442	803248	819618	803667
85.29	817078	800829	802051	818310	802970	820998	803173	804218	819394	803385
85.29	820964	800029	800619	818358	800912	823233	805145	805911	818712	803994
85.29	818344	800010	801477	814359	800475	823436	802457	802756	818514	803857
85.29	818970	803235	802130	819192	801724	817498	804102	803889	822254	805099
85.29	821726	803918	802663	819515	803308	822822	805017	803584	819571	804214
85.29	817538	800166	801123	814440	800802	820362	802104	802757	816843	802879
85.29	816753	801736	802063	818846	803344	822369	804627	803584	821497	804004
85.29	819328	803705	801794	818372	802977	820652	804287	807110	818203	804807
85.29	816610	798897	800170	814717	798419	820265	801723	802680	820848	802387
85.29	816707	800376	799896	816079	799103	819811	803640	802647	819442	803290
