0	813398	812896	799465	800528	816203	814149	801982	800883
0	815811	816940	805889	803837	815347	816073	800120	801481
0	816822	818313	803938	804773	814979	816927	802513	801079
0	813264	815822	803621	802365	816249	816435	803268	804421
0	818579	815686	802581	802948	818051	815089	804202	805501
0	816974	815887	802921	802646	815346	816578	805356	804060
0	818589	817101	804313	802584	816002	813942	803055	803837
0	816160	816761	804044	803107	815734	814996	803891	803510
0	813436	812521	803460	802959	817161	816727	802631	802721
0	819409	814096	803162	802192	814771	815523	801729	801701
0	816545	816799	803178	802904	815791	816716	802397	803367
0	817179	815755	802045	803480	817320	815357	804205	801975
0	819143	816493	804097	803271	815920	813956	803255	801791
0	815777	815812	802470	802994	815434	818468	803669	804095
0	815654	815368	801666	801892	814195	814071	801237	800005
0	817637	814491	804313	804383	814817	815966	803035	801759
0	819208	817675	805741	804809	817717	817555	805558	805297
0	813127	812554	803456	802024	814985	817305	803582	801565
0	817983	815657	803804	803353	820545	816434	804670	804437
0	818128	814088	802222	801377	815987	812837	801392	801824
0	818742	814479	804180	803600	816956	816964	806360	803590
0	818272	816677	802368	803258	816526	818335	804527	804681
0	818986	821545	805210	805717	817688	816481	803865	802529
0	816532	816606	804382	803963	815872	816984	802663	802670
0	817010	816999	803402	805028	813749	814394	802685	803342
0	814221	815241	802247	802239	816242	816268	804079	802917
0	818003	817265	804065	803728	814912	819015	803032	803022
0	816010	816241	803711	803630	816347	815201	803099	802652
0	814775	816345	803571	802783	816387	815705	802225	803225
0	816711	815183	803159	804005	815640	814636	801764	800433
0	814124	815160	801069	799886	816280	817362	804258	803494
0	818445	815887	803774	803160	816924	817305	804931	806049
0	816356	815418	802848	803033	817004	813873	803178	802486
0	817479	818682	802304	803327	816120	814700	804734	803390
0	816038	816904	802410	802641	815714	814900	804069	803276
0	816153	816167	803662	802997	818189	815938	805381	804594
0	817623	816150	802945	804280	812750	815646	802570	802649
0	816056	818588	804621	801856	814892	814665	803223	803895
0	815242	818905	803595	803296	816702	816635	802894	802306
0	815892	814418	800992	801905	815317	814557	803080	802010
0	818362	816161	803546	802876	816306	816362	803482	802861
0	814408	817020	802930	802368	815750	815120	803132	801793
0	815330	815707	802827	803981	814069	815917	802531	801794
0	816479	815927	801603	801957	817157	816563	803054	802731
0	815367	815298	801668	800223	816346	817730	803000	801774
0	817863	815480	803092	804329	816566	815929	803602	801048
0	817328	818870	803364	803349	817340	817444	802304	802344
0	816737	817519	803030	803041	816828	819984	802431	802144
0	815266	814430	802831	802038	816239	816578	803946	802950
0	817072	816431	803351	802822	817417	813809	803774	803015
0	817441	813942	804294	803759	814880	816936	802472	803001
0	818149	815292	801907	801718	813364	817241	801630	801223
0	818975	815369	802339	802392	816526	814785	803478	802851
0	818600	816175	804252	804114	818905	818789	806384	805144
0	819068	816324	802937	802947	816115	815001	802473	801430
0	817850	815027	805293	804934	816614	818118	802880	803388
0	817987	816791	804340	804309	817937	818314	802872	803349
0	812191	817289	803206	802301	818423	817434	804948	803633
0	811044	811433	799616	800730	816906	815157	802764	802062
0	819000	818979	803785	804030	816231	814972	801342	801594
0	815657	814510	802688	802354	815203	818340	803397	802675
0	816753	813350	804134	803721	817306	816489	803342	803084
0	814759	818260	803350	802037	817605	819120	803382	803551
0	814525	816711	801418	803743	811912	814436	800068	801417
0	816458	817963	803008	801480	816407	815993	803770	803492
0	818115	818839	803380	804002	818321	817711	803354	801565
0	815931	816398	802221	802308	816308	816280	803387	803092
0	818096	816731	804156	803026	815454	816106	802288	802767
0	816184	812354	801421	801245	814460	814672	802506	802884
0	816447	815983	803272	802262	815128	814861	801614	801740
0	814699	814034	802316	801579	817816	816297	804655	803500
0	816826	818020	805164	804026	817229	813341	802884	802148
0	816343	815844	805503	804298	815324	816213	800697	801482
0	818101	816609	803448	802092	816854	818334	803862	803009
0	817415	816068	803842	802522	815351	814302	801593	802480
0	817676	814827	804178	802082	817628	814948	802402	802927
0	817055	814207	802035	803530	818151	815698	803558	803953
0	816294	817010	803864	803826	818049	816058	804726	804007
0	815560	816166	804141	804028	814616	815585	801208	802271
0	818349	817317	803428	803675	816044	817825	801534	802294
0	816627	815215	801629	801716	815877	814167	802322	802901
0	816689	816157	803645	801845	816895	818866	804967	804943
0	814559	816441	802456	803725	818641	814096	804102	802923
0	815616	815925	802804	802647	817565	815434	804343	802269
0	817041	815680	803140	803250	817814	816324	801863	803067
0	816764	814782	804873	802222	819949	819674	806079	805388
0	814861	815988	801861	802705	814169	812798	802091	801677
0	820348	816897	802980	803806	818929	817110	803702	803151
0	816037	816329	804024	803110	817575	817620	804456	805889
0	817354	814467	802560	802315	813693	813729	801263	801281
0	818688	815567	805659	805132	815426	817209	803102	801483
