runs = 200.000000 pow = 0.000000 Bfield = 2.600000 SPAOM Freq = 85.460000 DPAOM = 96 MHz
0.000	0.915
3.000	0.780
6.000	0.595
9.000	0.480
12.000	0.290
15.000	0.240
18.000	0.510
21.000	0.690
24.000	0.875
27.000	0.830
30.000	0.720
33.000	0.555
36.000	0.415
39.000	0.270
42.000	0.320
45.000	0.440
48.000	0.675
51.000	0.740
54.000	0.755
57.000	0.635
60.000	0.430
63.000	0.400
66.000	0.355
69.000	0.585
72.000	0.650
75.000	0.795
78.000	0.725
81.000	0.755
84.000	0.535
87.000	0.460
90.000	0.390
93.000	0.480
96.000	0.620
99.000	0.655
102.000	0.680
105.000	0.510
108.000	0.440
111.000	0.575
114.000	0.545
117.000	0.500
120.000	0.545
123.000	0.605
126.000	0.600
129.000	0.575
132.000	0.565
135.000	0.490
138.000	0.480
141.000	0.545
144.000	0.575
147.000	0.580
150.000	0.615
153.000	0.585
156.000	0.585
159.000	0.580
162.000	0.500
