runs = 200.000000 pow = 0.000000 Bfield = 2.600000 SPAOM Freq = 85.460000 DPAOM = 96 MHz
0.000	0.995
3.000	0.855
6.000	0.605
9.000	0.315
12.000	0.120
15.000	0.265
18.000	0.590
21.000	0.820
24.000	0.990
27.000	0.875
30.000	0.635
33.000	0.380
36.000	0.195
39.000	0.230
42.000	0.520
45.000	0.745
48.000	0.935
51.000	0.885
54.000	0.655
57.000	0.350
60.000	0.280
63.000	0.275
66.000	0.410
69.000	0.745
72.000	0.825
75.000	0.855
78.000	0.760
81.000	0.505
84.000	0.270
87.000	0.265
90.000	0.410
93.000	0.605
96.000	0.825
99.000	0.865
102.000	0.760
105.000	0.615
108.000	0.430
111.000	0.390
114.000	0.360
117.000	0.365
120.000	0.680
123.000	0.780
126.000	0.745
129.000	0.520
132.000	0.400
135.000	0.290
138.000	0.430
141.000	0.585
144.000	0.690
147.000	0.850
150.000	0.750
153.000	0.640
156.000	0.535
159.000	0.480
162.000	0.420
165.000	0.465
168.000	0.605
171.000	0.770
174.000	0.770
177.000	0.580
180.000	0.445
183.000	0.435
186.000	0.405
189.000	0.570
192.000	0.710
195.000	0.785
198.000	0.655
201.000	0.640
204.000	0.540
207.000	0.475
210.000	0.445
213.000	0.545
216.000	0.645
219.000	0.680
222.000	0.770
225.000	0.615
228.000	0.500
231.000	0.490
234.000	0.445
237.000	0.585
240.000	0.680
243.000	0.735
246.000	0.680
249.000	0.690
252.000	0.535
255.000	0.495
258.000	0.460
261.000	0.535
264.000	0.625
267.000	0.725
270.000	0.685
273.000	0.565
276.000	0.460
279.000	0.375
282.000	0.420
285.000	0.460
288.000	0.515
291.000	0.630
294.000	0.720
297.000	0.620
300.000	0.560
