runs = 200.000000 pow = 0.000000 Bfield = 2.600000 SPAOM Freq = 85.415000 DPAOM = 96 MHz
0.000	1.000
3.000	0.885
6.000	0.580
9.000	0.265
12.000	0.080
15.000	0.095
18.000	0.405
21.000	0.730
24.000	0.940
27.000	0.970
30.000	0.735
33.000	0.500
36.000	0.150
39.000	0.080
42.000	0.285
45.000	0.515
48.000	0.820
51.000	0.950
54.000	0.895
57.000	0.695
60.000	0.300
63.000	0.160
66.000	0.185
69.000	0.395
72.000	0.640
75.000	0.790
78.000	0.765
81.000	0.755
84.000	0.620
87.000	0.335
90.000	0.180
93.000	0.310
96.000	0.480
99.000	0.820
102.000	0.870
105.000	0.695
108.000	0.455
111.000	0.265
114.000	0.180
117.000	0.190
120.000	0.455
123.000	0.765
126.000	0.835
129.000	0.825
132.000	0.610
135.000	0.295
138.000	0.150
141.000	0.235
144.000	0.375
147.000	0.685
150.000	0.810
153.000	0.710
156.000	0.735
159.000	0.450
162.000	0.350
165.000	0.225
168.000	0.360
171.000	0.495
174.000	0.725
177.000	0.890
180.000	0.795
183.000	0.555
186.000	0.315
189.000	0.320
192.000	0.340
195.000	0.445
198.000	0.650
201.000	0.720
204.000	0.765
