3.0	0.10101010101010101	0.21212121212121213	0	0	99	99	0	0
6.0	0.37755102040816324	0.5306122448979592	0	0	98	98	0	0
9.0	0.78	0.88	0	0	100	100	0	0
12.0	0.8080808080808081	0.8181818181818182	0	0	99	99	0	0
15.0	0.69	0.45	0	0	100	100	0	0
18.0	0.55	0.25	0	0	100	100	0	0
21.0	0.26262626262626265	0.030303030303030304	0	0	99	99	0	0
24.0	0.0707070707070707	0.20202020202020202	0	0	99	99	0	0
27.0	0.09	0.48	0	0	100	100	0	0
30.0	0.37	0.8	0	0	100	100	0	0
33.0	0.64	0.76	0	0	100	100	0	0
36.0	0.79	0.52	0	0	100	100	0	0
39.0	0.79	0.1	0	0	100	100	0	0
42.0	0.6060606060606061	0.0707070707070707	0	0	99	99	0	0
45.0	0.34	0.28	0	0	100	100	0	0
48.0	0.13	0.66	0	0	100	100	0	0
51.0	0.16	0.75	0	0	100	100	0	0
54.0	0.2268041237113402	0.7628865979381443	0	0	97	97	0	0
57.0	0.48484848484848486	0.6161616161616161	0	0	99	99	0	0
60.0	0.6153846153846154	0.32051282051282054	0	0	78	78	0	0
